ts,open,high,low,close,vol,date
1712950200,67349.99,68200.0,67000.0,67600.0,5.2983825885,2024-04-12 19:30:00
1712953800,67600.0,67688.0,66900.0,66910.0,2.4464721118,2024-04-12 20:30:00
1712957400,66910.0,67320.0,66851.0,67120.11,0.8009264308,2024-04-12 21:30:00
1712961000,67190.0,67314.94,66850.0,67179.97,0.401281276,2024-04-12 22:30:00
1712964600,66904.04,67316.0,66904.04,67070.05,0.3427849549,2024-04-12 23:30:00
1712968200,67297.99,67298.0,66605.0,66605.0,0.8071339313,2024-04-13 00:30:00
1712971800,66605.0,66800.0,66001.0,66502.0,1.8097359851,2024-04-13 01:30:00
1712975400,66798.79,67197.1,66300.59,66999.88,0.6926095928,2024-04-13 02:30:00
1712979000,67197.1,67500.0,66978.69,67500.0,2.2949927454,2024-04-13 03:30:00
1712982600,67550.0,68050.0,67451.0,67818.94,1.8817882715,2024-04-13 04:30:00
1712986200,67818.94,68199.0,67400.0,67410.01,0.8087308131,2024-04-13 05:30:00
1712989800,67500.0,67849.0,67155.03,67511.0,0.7052753168,2024-04-13 06:30:00
1712993400,67510.97,67510.97,67101.04,67400.0,0.8312853374,2024-04-13 07:30:00
1712997000,67420.0,67448.98,67019.98,67199.97,0.5626764744,2024-04-13 08:30:00
1713000600,67199.97,67446.49,67130.0,67300.0,0.6068320272,2024-04-13 09:30:00
1713004200,67300.0,67720.0,67240.0,67400.0,0.6144831698,2024-04-13 10:30:00
1713007800,67400.13,67722.0,67118.0,67248.91,0.4180418127,2024-04-13 11:30:00
1713011400,67121.0,67721.42,67120.0,67589.88,0.7803128717,2024-04-13 12:30:00
1713015000,67669.94,67669.94,67428.76,67545.0,0.7615747323,2024-04-13 13:30:00
1713018600,67600.0,67650.0,67377.0,67649.99,0.5333071177,2024-04-13 14:30:00
1713022200,67649.98,67721.9,67100.0,67100.0,0.6230039222,2024-04-13 15:30:00
1713025800,67102.01,67384.26,66501.0,66513.0,2.0414552839,2024-04-13 16:30:00
1713029400,66553.0,66900.0,66235.97,66736.0,2.1072674253,2024-04-13 17:30:00
1713033000,66736.0,66999.98,66609.0,66800.0,0.860334195,2024-04-13 18:30:00
1713036600,66850.0,67115.0,61620.0,61620.0,11.1028862283,2024-04-13 19:30:00
1713040200,61510.0,62590.0,60666.66,61100.0,10.177443396,2024-04-13 20:30:00
1713043800,61000.0,62989.0,60700.0,62790.0,4.8188661488,2024-04-13 21:30:00
1713047400,62789.99,65500.0,62502.04,63500.0,8.8861277949,2024-04-13 22:30:00
1713051000,64199.94,64500.01,62727.41,63309.51,2.906999031,2024-04-13 23:30:00
1713054600,63309.51,64300.0,62900.0,63718.99,1.4168078047,2024-04-14 00:30:00
1713058200,63718.89,64364.12,62985.79,63600.0,1.5270917505,2024-04-14 01:30:00
1713061800,63600.0,63912.18,62300.0,62897.81,1.0668860674,2024-04-14 02:30:00
1713065400,62897.87,64499.92,62606.2,64499.92,1.3466943797,2024-04-14 03:30:00
1713069000,64499.92,64766.31,63940.0,64466.6,2.2712061994,2024-04-14 04:30:00
1713072600,64203.77,65000.0,64100.31,64799.0,1.9523593531,2024-04-14 05:30:00
1713076200,64799.0,65301.13,64702.08,64850.03,3.1580750465,2024-04-14 06:30:00
1713079800,64992.0,65200.0,64595.5,65089.0,1.7101999349,2024-04-14 07:30:00
1713083400,65089.0,65300.0,64500.05,64595.5,3.0766719524,2024-04-14 08:30:00
1713087000,64595.5,64793.0,64112.53,64400.06,1.5034916102,2024-04-14 09:30:00
1713090600,64400.06,64999.97,64121.02,64398.72,1.9974138662,2024-04-14 10:30:00
1713094200,64122.09,64500.0,64050.0,64472.0,1.4643980684,2024-04-14 11:30:00
1713097800,64470.0,64890.0,64360.12,64830.0,1.094204602,2024-04-14 12:30:00
1713101400,64831.99,64831.99,64000.0,64047.0,1.3932510121,2024-04-14 13:30:00
1713105000,64048.0,64430.02,63500.0,64400.0,2.2307661892,2024-04-14 14:30:00
1713108600,64430.03,64699.99,64029.47,64666.0,0.6877884486,2024-04-14 15:30:00
1713112200,64699.99,64794.92,62744.0,63346.93,2.512804474,2024-04-14 16:30:00
1713115800,63300.0,64350.0,63300.0,64350.0,1.5498734125,2024-04-14 17:30:00
1713119400,64350.0,64581.0,64050.0,64179.99,0.4874788599,2024-04-14 18:30:00
1713123000,64180.0,64411.94,64070.01,64149.0,0.9112873641,2024-04-14 19:30:00
1713126600,64149.0,64299.98,63500.0,63649.95,2.7367426255,2024-04-14 20:30:00
1713130200,63798.79,65290.5,63500.03,65279.99,2.9429783124,2024-04-14 21:30:00
1713133800,65279.99,65700.0,64936.95,65649.99,1.8072708809,2024-04-14 22:30:00
1713137400,65500.14,65700.5,65295.0,65450.01,0.3695734527,2024-04-14 23:30:00
1713141000,65450.01,65598.0,65000.0,65428.99,0.977283081,2024-04-15 00:30:00
1713144600,65429.89,65491.0,64782.72,65330.0,0.3992405926,2024-04-15 01:30:00
1713148200,65396.62,65396.62,63950.0,65260.28,1.1899166333,2024-04-15 02:30:00
1713151800,65260.32,65260.32,64800.0,64801.05,0.5517104962,2024-04-15 03:30:00
1713155400,64801.05,65295.0,64801.05,65260.18,0.897984717,2024-04-15 04:30:00
1713159000,65294.94,66370.0,65003.85,66370.0,1.9594681264,2024-04-15 05:30:00
1713162600,66308.0,66581.99,66150.0,66550.0,2.5300948048,2024-04-15 06:30:00
1713166200,66582.0,66599.99,65749.0,66267.9,2.2693284942,2024-04-15 07:30:00
1713169800,66267.87,66899.0,66267.0,66803.34,3.1729202432,2024-04-15 08:30:00
1713173400,66602.12,66951.5,66400.0,66500.24,1.6909651828,2024-04-15 09:30:00
1713177000,66590.0,66594.0,66267.0,66350.0,1.2880917353,2024-04-15 10:30:00
1713180600,66350.0,66486.57,65600.0,65888.0,2.9691418883,2024-04-15 11:30:00
1713184200,65899.35,66217.9,65819.49,66199.99,1.174689449,2024-04-15 12:30:00
1713187800,66200.0,66219.0,65300.0,65301.03,2.1113986375,2024-04-15 13:30:00
1713191400,65449.94,65455.0,63750.01,64501.93,3.6364619789,2024-04-15 14:30:00
1713195000,64799.0,65980.0,63900.0,63901.0,3.0862098791,2024-04-15 15:30:00
1713198600,63970.0,64770.0,63650.0,63710.01,2.4658444606,2024-04-15 16:30:00
1713202200,63739.0,64200.0,63001.0,63289.91,3.945331446,2024-04-15 17:30:00
1713205800,63250.0,63888.0,62250.01,63055.0,5.1786912728,2024-04-15 18:30:00
1713209400,63099.99,63888.0,63000.0,63200.0,1.6884880906,2024-04-15 19:30:00
1713213000,63094.78,63499.89,62847.88,63050.0,1.6595876866,2024-04-15 20:30:00
1713216600,63114.94,63450.07,62700.0,63000.4,0.9945096464,2024-04-15 21:30:00
1713220200,63201.16,63617.96,63100.0,63389.88,0.3836120575,2024-04-15 22:30:00
1713223800,63390.0,63800.0,63245.0,63400.0,0.327920702,2024-04-15 23:30:00
1713227400,63447.8,63740.8,63000.0,63740.8,0.1769079874,2024-04-16 00:30:00
1713231000,63581.0,63800.0,62800.0,62849.97,0.4612056532,2024-04-16 01:30:00
1713234600,62849.97,63753.98,62833.0,63311.61,0.3139893612,2024-04-16 02:30:00
1713238200,63300.01,63300.01,62400.0,62635.0,1.2032393305,2024-04-16 03:30:00
1713241800,62635.0,62887.97,61910.0,62601.12,2.1443007999,2024-04-16 04:30:00
1713245400,62601.34,63199.0,62601.34,63195.0,0.6483148563,2024-04-16 05:30:00
1713249000,63195.0,63490.0,62950.2,63303.0,1.204338793,2024-04-16 06:30:00
1713252600,63306.03,63800.0,63239.0,63239.0,2.1217323126,2024-04-16 07:30:00
1713256200,63220.03,63499.0,63140.03,63410.0,0.6832414461,2024-04-16 08:30:00
1713259800,63489.66,63699.99,62011.01,62291.61,1.8853219392,2024-04-16 09:30:00
1713263400,62050.0,62998.0,62008.0,62630.0,2.0296246161,2024-04-16 10:30:00
1713267000,62630.0,63220.0,62450.0,63199.95,1.5060626434,2024-04-16 11:30:00
1713270600,63199.92,63399.96,62800.03,63178.0,0.9193547449,2024-04-16 12:30:00
1713274200,63177.0,63177.0,62200.0,62598.71,1.373163075,2024-04-16 13:30:00
1713277800,62596.67,62596.67,62008.0,62217.47,1.7436061888,2024-04-16 14:30:00
1713281400,62220.0,62298.82,61324.3,61700.0,4.234208054,2024-04-16 15:30:00
1713285000,61699.99,63200.0,61690.1,63199.0,4.0685524294,2024-04-16 16:30:00
1713288600,63198.0,63199.0,62000.0,62699.85,2.6936654891,2024-04-16 17:30:00
1713292200,62603.36,63020.0,62507.01,63012.99,0.4295804093,2024-04-16 18:30:00
1713295800,63012.99,63012.99,62500.0,62778.97,0.502856736,2024-04-16 19:30:00
1713299400,62653.08,63750.0,62653.08,63550.4,1.1907850723,2024-04-16 20:30:00
1713303000,63550.43,64200.0,63251.11,63799.67,1.1133568601,2024-04-16 21:30:00
1713306600,63707.0,63999.88,63700.0,63842.58,0.3151027291,2024-04-16 22:30:00
1713310200,63999.86,63999.86,63690.0,63690.0,0.1720376672,2024-04-16 23:30:00
1713313800,63690.06,64179.93,63690.0,63998.37,0.3147756504,2024-04-17 00:30:00
1713317400,63999.0,64179.9,63690.21,63701.05,0.2893863646,2024-04-17 01:30:00
1713321000,63969.0,64090.03,63599.0,63900.96,0.3081258305,2024-04-17 02:30:00
1713324600,63900.7,64179.53,63740.09,63750.0,0.4091729539,2024-04-17 03:30:00
1713328200,63740.0,64500.0,63740.0,64373.9,1.6251697689,2024-04-17 04:30:00
1713331800,64197.2,64399.5,63750.0,63900.0,0.7328307119,2024-04-17 05:30:00
1713335400,63960.0,64100.0,63200.0,63600.0,0.7687377604,2024-04-17 06:30:00
1713339000,63600.0,63788.82,63353.0,63480.0,0.6564220042,2024-04-17 07:30:00
1713342600,63417.0,63480.0,63120.0,63400.0,0.6405561919,2024-04-17 08:30:00
1713346200,63400.0,63467.0,62801.0,62899.97,0.8066822827,2024-04-17 09:30:00
1713349800,62900.0,63130.01,62899.94,63107.0,1.0541692387,2024-04-17 10:30:00
1713353400,63000.0,63107.0,62400.0,62470.0,1.4432556329,2024-04-17 11:30:00
1713357000,62470.0,62576.67,62200.0,62450.1,0.7109748672,2024-04-17 12:30:00
1713360600,62400.0,63200.0,61324.0,61495.05,4.0888058038,2024-04-17 13:30:00
1713364200,61600.0,62072.18,60750.0,60750.0,5.9302834133,2024-04-17 14:30:00
1713367800,60700.0,61379.0,60000.0,60996.0,8.0058671937,2024-04-17 15:30:00
1713371400,60701.01,60996.89,60100.0,60849.0,2.864806713,2024-04-17 16:30:00
1713375000,60834.85,61990.0,60726.0,61976.0,4.2434427514,2024-04-17 17:30:00
1713378600,61900.0,61976.0,60700.0,60999.7,2.1022154692,2024-04-17 18:30:00
1713382200,61089.0,61499.0,60700.0,61345.0,1.7147719339,2024-04-17 19:30:00
1713385800,61300.01,61700.0,60600.0,61449.0,1.0429633419,2024-04-17 20:30:00
1713389400,61447.97,61449.97,61000.0,61366.99,0.7184198723,2024-04-17 21:30:00
1713393000,61186.34,61599.0,61069.35,61200.0,0.3831388717,2024-04-17 22:30:00
1713396600,61130.01,61387.45,61001.07,61099.97,0.2567804155,2024-04-17 23:30:00
1713400200,61099.97,61500.0,61001.0,61500.0,0.2813661022,2024-04-18 00:30:00
1713403800,61500.0,61765.89,61367.82,61400.73,0.6281517174,2024-04-18 01:30:00
1713407400,61594.76,62050.0,61413.37,61874.99,0.7466399631,2024-04-18 02:30:00
1713411000,61800.04,62040.0,61604.01,61999.83,0.3216103795,2024-04-18 03:30:00
1713414600,62000.0,62040.0,61600.0,61700.0,0.514620469,2024-04-18 04:30:00
1713418200,61700.0,61700.0,60806.26,60954.82,1.836952324,2024-04-18 05:30:00
1713421800,61174.92,61199.99,60500.0,60931.0,1.2687375913,2024-04-18 06:30:00
1713425400,60930.0,61197.79,60618.0,60830.0,1.1535823567,2024-04-18 07:30:00
1713429000,60837.0,61450.0,60827.55,60990.0,1.0003634689,2024-04-18 08:30:00
1713432600,61100.0,61463.99,60801.04,61450.0,0.868955111,2024-04-18 09:30:00
1713436200,61400.0,62850.0,61320.01,62844.99,3.3776636429,2024-04-18 10:30:00
1713439800,62839.97,62846.0,62000.0,62020.0,1.8802158309,2024-04-18 11:30:00
1713443400,62051.03,62200.0,61404.0,62199.0,1.4601836834,2024-04-18 12:30:00
1713447000,62198.0,63579.99,61949.99,63550.0,5.0504644241,2024-04-18 13:30:00
1713450600,63559.0,63899.99,63213.56,63600.0,3.0759672809,2024-04-18 14:30:00
1713454200,63557.12,63848.95,63081.81,63699.9,1.5730363292,2024-04-18 15:30:00
1713457800,63699.9,63699.9,63102.0,63115.31,0.9238532297,2024-04-18 16:30:00
1713461400,63186.0,63205.0,62100.0,62997.94,2.4062128285,2024-04-18 17:30:00
1713465000,62997.93,63418.0,62611.03,63283.04,1.3202239415,2024-04-18 18:30:00
1713468600,63283.0,63495.0,63203.04,63334.0,0.9757180385,2024-04-18 19:30:00
1713472200,63334.0,63600.0,63200.0,63399.99,1.1586192574,2024-04-18 20:30:00
1713475800,63399.91,63495.0,63001.0,63170.03,1.0327858192,2024-04-18 21:30:00
1713479400,63163.08,63462.85,63160.0,63200.7,0.3232441539,2024-04-18 22:30:00
1713483000,63400.0,63449.65,62801.0,62801.0,0.6163074493,2024-04-18 23:30:00
1713486600,62801.0,62950.0,61550.0,61664.5,1.6654682113,2024-04-19 00:30:00
1713490200,61890.0,61999.94,60008.0,60008.0,3.6894479411,2024-04-19 01:30:00
1713493800,60008.0,62699.99,60000.0,62000.01,5.2561231287,2024-04-19 02:30:00
1713497400,62000.5,62499.99,61500.0,62346.0,1.7767202461,2024-04-19 03:30:00
1713501000,62300.0,62800.0,61459.45,61760.04,1.4382387737,2024-04-19 04:30:00
1713504600,61765.06,62666.0,61200.0,61806.28,2.1542938716,2024-04-19 05:30:00
1713508200,61989.23,65000.0,61803.26,64300.0,8.4267623726,2024-04-19 06:30:00
1713511800,64449.97,65000.0,64109.01,64563.21,2.7164653192,2024-04-19 07:30:00
1713515400,64509.0,64564.21,64062.0,64303.15,1.9160642667,2024-04-19 08:30:00
1713519000,64498.94,64999.0,64303.13,64749.0,2.0381913804,2024-04-19 09:30:00
1713522600,64652.12,64830.0,64249.94,64605.0,1.8561416773,2024-04-19 10:30:00
1713526200,64605.03,65350.0,64600.1,65275.97,3.0281419864,2024-04-19 11:30:00
1713529800,65275.97,65298.99,64401.0,64401.21,2.8374385056,2024-04-19 12:30:00
1713533400,64500.0,64989.0,63611.58,63800.0,2.063394161,2024-04-19 13:30:00
1713537000,63704.12,64750.0,63704.12,64238.0,2.1334693409,2024-04-19 14:30:00
1713540600,64238.02,64567.0,63505.0,63580.0,2.6615230014,2024-04-19 15:30:00
1713544200,63598.96,64399.84,63558.06,63903.27,1.7693898168,2024-04-19 16:30:00
1713547800,63903.26,64800.0,63760.0,64445.97,1.562650051,2024-04-19 17:30:00
1713551400,64400.0,64402.26,63900.0,64347.65,1.2000125414,2024-04-19 18:30:00
1713555000,64347.62,64347.71,63900.0,64225.97,1.4162036331,2024-04-19 19:30:00
1713558600,64120.6,64299.97,63670.0,64299.97,1.2240805271,2024-04-19 20:30:00
1713562200,64299.97,64500.0,64219.97,64350.97,1.0190156634,2024-04-19 21:30:00
1713565800,64012.01,64493.96,62750.0,63225.43,2.1218174284,2024-04-19 22:30:00
1713569400,63226.02,64299.99,63226.02,63899.91,0.594707664,2024-04-19 23:30:00
1713573000,63800.0,64150.0,63100.11,63936.11,0.4070537414,2024-04-20 00:30:00
1713576600,63883.82,64199.0,63500.01,63701.24,0.1718374297,2024-04-20 01:30:00
1713580200,63701.1,64200.0,63701.06,64199.99,0.2205774636,2024-04-20 02:30:00
1713583800,64100.0,64200.0,63652.0,63950.0,0.5347039251,2024-04-20 03:30:00
1713587400,63950.0,64168.92,63950.0,64159.79,0.2972663783,2024-04-20 04:30:00
1713591000,64102.0,64300.0,64070.0,64075.0,0.6130234879,2024-04-20 05:30:00
1713594600,64075.0,65000.0,64000.0,64019.0,1.3227981589,2024-04-20 06:30:00
1713598200,64019.0,64099.99,63600.0,63800.0,1.1364891188,2024-04-20 07:30:00
1713601800,63800.0,64000.0,63322.09,63470.01,1.5120692401,2024-04-20 08:30:00
1713605400,63470.08,63800.0,63103.0,63547.99,1.8059675126,2024-04-20 09:30:00
1713609000,63547.99,63900.0,63414.07,63800.0,0.4876335281,2024-04-20 10:30:00
1713612600,63800.01,63800.03,63660.06,63789.9,0.9665820387,2024-04-20 11:30:00
1713616200,63789.78,64100.0,63670.0,63880.0,0.5294801021,2024-04-20 12:30:00
1713619800,63999.53,64197.0,63825.0,63830.01,1.2732448606,2024-04-20 13:30:00
1713623400,63893.2,64000.0,63819.97,63850.0,0.4504513892,2024-04-20 14:30:00
1713627000,63900.0,64985.19,63851.0,64750.0,2.8090057366,2024-04-20 15:30:00
1713630600,64770.81,65381.0,64708.81,65250.0,3.3135734109,2024-04-20 16:30:00
1713634200,65220.01,65400.0,64750.0,65049.98,2.2069519611,2024-04-20 17:30:00
1713637800,65000.0,65115.15,64720.01,64850.0,1.0887842479,2024-04-20 18:30:00
1713641400,64850.0,64900.0,64603.0,64700.0,1.0818887758,2024-04-20 19:30:00
1713645000,64650.01,64940.0,64650.0,64660.0,0.6015343817,2024-04-20 20:30:00
1713648600,64661.47,64787.94,64600.0,64697.97,0.4478267289,2024-04-20 21:30:00
1713652200,64694.6,64952.89,64452.52,64852.15,0.4996728116,2024-04-20 22:30:00
1713655800,64949.87,64949.87,64570.08,64918.48,0.257115946,2024-04-20 23:30:00
1713659400,64881.96,64946.4,64600.97,64859.17,0.1250630464,2024-04-21 00:30:00
1713663000,64900.0,65100.0,64811.61,65075.0,0.6926499967,2024-04-21 01:30:00
1713666600,65100.0,65561.0,65000.0,65347.08,1.2356580024,2024-04-21 02:30:00
1713670200,65132.0,65300.0,64900.0,64921.0,0.7287314386,2024-04-21 03:30:00
1713673800,64977.0,65142.87,64930.0,65099.0,0.4440859445,2024-04-21 04:30:00
1713677400,65020.1,65142.8,64931.0,65000.0,0.6776288958,2024-04-21 05:30:00
1713681000,64951.09,65098.99,64951.09,64960.0,0.7084635569,2024-04-21 06:30:00
1713684600,64952.0,65142.56,64900.0,64999.9,0.6554488542,2024-04-21 07:30:00
1713688200,64950.97,64956.0,64600.97,64840.0,0.8175031822,2024-04-21 08:30:00
1713691800,64681.05,64839.99,64404.0,64735.0,2.4918445868,2024-04-21 09:30:00
1713695400,64680.0,65250.0,64680.0,65003.12,2.6056328797,2024-04-21 10:30:00
1713699000,65093.48,65190.0,64900.12,65077.0,0.5978750786,2024-04-21 11:30:00
1713702600,65010.0,65120.0,64810.0,65000.0,0.9791941821,2024-04-21 12:30:00
1713706200,65000.0,65091.67,64710.0,64898.0,0.9616673876,2024-04-21 13:30:00
1713709800,64929.97,64929.97,64701.11,64815.0,0.8123927033,2024-04-21 14:30:00
1713713400,64815.0,64999.0,64170.0,64388.0,2.2593171224,2024-04-21 15:30:00
1713717000,64370.0,64597.91,63965.09,64500.0,2.0435229254,2024-04-21 16:30:00
1713720600,64590.0,64650.0,64407.69,64485.0,0.8928874209,2024-04-21 17:30:00
1713724200,64486.0,64660.0,64478.2,64550.0,0.5786807914,2024-04-21 18:30:00
1713727800,64501.06,64649.0,64318.0,64500.0,0.8956874848,2024-04-21 19:30:00
1713731400,64401.26,64949.99,64318.12,64800.9,0.9209727652,2024-04-21 20:30:00
1713735000,64800.9,64899.99,64511.33,64879.0,0.5390350327,2024-04-21 21:30:00
1713738600,64890.0,64890.0,64517.46,64523.03,0.1809263387,2024-04-21 22:30:00
1713742200,64768.85,64914.99,64579.23,64898.01,0.200532207,2024-04-21 23:30:00
1713745800,64701.33,65200.0,64517.03,65199.94,0.6179595477,2024-04-22 00:30:00
1713749400,64940.68,64940.68,64500.0,64699.94,0.1403731065,2024-04-22 01:30:00
1713753000,64690.0,65090.0,64588.12,65090.0,0.3381872565,2024-04-22 02:30:00
1713756600,65090.0,65666.0,65000.0,65499.99,2.6473159956,2024-04-22 03:30:00
1713760200,65400.03,65800.0,65320.0,65750.0,1.1256349946,2024-04-22 04:30:00
1713763800,65793.98,66200.0,65503.01,66101.0,2.3547094643,2024-04-22 05:30:00
1713767400,66101.0,66143.0,65710.0,65710.0,2.0977095389,2024-04-22 06:30:00
1713771000,65710.0,65900.99,65520.03,65900.0,0.9638382704,2024-04-22 07:30:00
1713774600,65900.0,65990.0,65600.0,65700.0,0.4124606645,2024-04-22 08:30:00
1713778200,65700.0,65967.0,65589.0,65880.0,0.7486485829,2024-04-22 09:30:00
1713781800,65880.0,65880.0,65600.01,65799.95,0.5047209649,2024-04-22 10:30:00
1713785400,65799.95,65799.95,65600.11,65749.97,0.5677625648,2024-04-22 11:30:00
1713789000,65601.55,65977.11,65601.55,65713.04,1.2024470497,2024-04-22 12:30:00
1713792600,65713.05,66000.03,65610.0,66000.03,1.6267879705,2024-04-22 13:30:00
1713796200,66027.99,66180.0,65590.03,65650.0,1.3258013604,2024-04-22 14:30:00
1713799800,65602.0,66050.0,65601.0,65985.0,0.658632017,2024-04-22 15:30:00
1713803400,65761.01,66300.0,65761.0,66300.0,2.080618909,2024-04-22 16:30:00
1713807000,66300.0,66500.11,66190.0,66270.53,2.1428630644,2024-04-22 17:30:00
1713810600,66270.3,66300.0,65902.01,66000.0,1.1975144201,2024-04-22 18:30:00
1713814200,66000.0,66400.0,65950.0,66318.0,0.6438144487,2024-04-22 19:30:00
1713817800,66320.0,66399.0,65959.03,66150.0,0.6409864882,2024-04-22 20:30:00
1713821400,66150.0,66410.0,66102.0,66251.06,0.5395634844,2024-04-22 21:30:00
1713825000,66410.0,66940.0,66251.06,66850.0,1.253912502,2024-04-22 22:30:00
1713828600,66804.0,66804.0,66566.0,66567.0,0.3566218841,2024-04-22 23:30:00
1713832200,66566.0,66824.0,66450.01,66700.0,0.6173141928,2024-04-23 00:30:00
1713835800,66800.0,66950.0,66693.0,66720.0,0.3578042802,2024-04-23 01:30:00
1713839400,66693.0,66788.88,66441.55,66694.97,0.283972666,2024-04-23 02:30:00
1713843000,66532.19,66533.05,66320.0,66323.0,0.5006982364,2024-04-23 03:30:00
1713846600,66364.34,66364.34,66000.0,66186.0,0.9053531878,2024-04-23 04:30:00
1713850200,66189.99,66467.99,66186.0,66449.0,0.7303004104,2024-04-23 05:30:00
1713853800,66321.0,66400.0,66111.0,66111.0,0.2838811728,2024-04-23 06:30:00
1713857400,66111.0,66124.0,65800.0,65850.0,1.0863550135,2024-04-23 07:30:00
1713861000,65811.0,66195.0,65811.0,66123.0,0.8181715244,2024-04-23 08:30:00
1713864600,66165.0,66178.0,65866.01,66000.0,0.4691307947,2024-04-23 09:30:00
1713868200,66000.0,66200.0,65923.0,66006.0,0.5353756389,2024-04-23 10:30:00
1713871800,66016.0,66027.26,65733.0,65800.0,1.037319094,2024-04-23 11:30:00
1713875400,65900.0,66076.0,65752.0,66000.0,0.6519202049,2024-04-23 12:30:00
1713879000,66000.0,66779.99,66000.0,66600.0,1.7628849563,2024-04-23 13:30:00
1713882600,66600.0,66799.0,66500.0,66560.0,0.7007065295,2024-04-23 14:30:00
1713886200,66540.01,66540.01,66140.1,66479.75,0.8169870935,2024-04-23 15:30:00
1713889800,66479.8,66659.99,66226.0,66599.0,0.5125321166,2024-04-23 16:30:00
1713893400,66599.0,66608.92,66460.0,66583.99,0.1990225285,2024-04-23 17:30:00
1713897000,66580.0,66580.0,66226.0,66495.0,0.439157893,2024-04-23 18:30:00
1713900600,66416.0,66495.0,66000.0,66197.94,1.8266307318,2024-04-23 19:30:00
1713904200,66197.0,66298.0,66060.03,66200.0,0.462283852,2024-04-23 20:30:00
1713907800,66220.0,66300.0,66000.0,66101.0,0.2621669069,2024-04-23 21:30:00
1713911400,66051.0,66297.99,66051.0,66060.0,0.1414672892,2024-04-23 22:30:00
1713915000,66190.0,66349.0,66061.0,66105.0,0.2420235898,2024-04-23 23:30:00
1713918600,66105.0,66430.0,66104.0,66235.0,0.343323946,2024-04-24 00:30:00
1713922200,66292.0,66428.6,66104.01,66425.0,0.1306920855,2024-04-24 01:30:00
1713925800,66350.0,66420.0,66121.01,66176.99,0.1056969158,2024-04-24 02:30:00
1713929400,66170.02,66430.0,66170.02,66400.0,0.1521800811,2024-04-24 03:30:00
1713933000,66400.0,66749.01,66260.41,66500.0,0.9848231531,2024-04-24 04:30:00
1713936600,66500.0,66599.0,66251.02,66300.0,0.2719259951,2024-04-24 05:30:00
1713940200,66300.0,66649.0,66300.0,66649.0,0.7605126031,2024-04-24 06:30:00
1713943800,66649.0,66649.95,66311.0,66394.0,0.3412438668,2024-04-24 07:30:00
1713947400,66323.0,66449.99,66200.0,66379.0,0.5065063106,2024-04-24 08:30:00
1713951000,66400.0,66419.96,66000.0,66065.34,0.9316545997,2024-04-24 09:30:00
1713954600,66065.37,66410.0,66065.37,66290.99,0.5330260837,2024-04-24 10:30:00
1713958200,66410.0,66550.0,66251.0,66549.0,0.4221673211,2024-04-24 11:30:00
1713961800,66549.0,66564.97,65701.0,65803.0,2.8088736648,2024-04-24 12:30:00
1713965400,65800.0,65898.0,65200.0,65250.0,2.1710463591,2024-04-24 13:30:00
1713969000,65250.0,65250.0,64515.0,64787.77,4.1676463621,2024-04-24 14:30:00
1713972600,64600.25,64939.17,64400.01,64400.01,2.8088969209,2024-04-24 15:30:00
1713976200,64400.0,64960.0,64200.0,64900.0,1.4333342309,2024-04-24 16:30:00
1713979800,64960.0,65157.09,64556.0,64729.81,1.1426764084,2024-04-24 17:30:00
1713983400,64729.72,64729.72,63800.0,64258.57,3.1079722261,2024-04-24 18:30:00
1713987000,64330.0,64400.0,63500.0,63818.84,2.3006730886,2024-04-24 19:30:00
1713990600,63590.03,64234.97,63590.0,64234.96,1.2490311955,2024-04-24 20:30:00
1713994200,64234.97,64482.87,64100.0,64185.0,0.5180778268,2024-04-24 21:30:00
1713997800,64185.0,64194.0,63900.0,64164.0,0.3368135274,2024-04-24 22:30:00
1714001400,64160.91,64430.47,64020.06,64430.47,0.1921412618,2024-04-24 23:30:00
1714005000,64464.94,64550.0,64431.47,64487.94,0.1483678481,2024-04-25 00:30:00
1714008600,64487.94,64530.0,63900.0,64240.0,0.5627685049,2024-04-25 01:30:00
1714012200,64240.0,64328.66,64110.38,64200.0,0.1332461163,2024-04-25 02:30:00
1714015800,64200.0,64380.0,64116.0,64152.0,0.208764883,2024-04-25 03:30:00
1714019400,64118.0,64300.0,64104.0,64157.18,0.2290528099,2024-04-25 04:30:00
1714023000,64157.18,64399.63,64100.42,64300.0,0.3926912563,2024-04-25 05:30:00
1714026600,64300.0,64371.19,64200.0,64235.02,0.4209306886,2024-04-25 06:30:00
1714030200,64234.2,64294.1,63650.01,63895.0,1.5722804924,2024-04-25 07:30:00
1714033800,63889.93,63894.99,63369.0,63848.94,1.8559689905,2024-04-25 08:30:00
1714037400,63700.0,63799.0,63200.03,63210.0,0.9025717695,2024-04-25 09:30:00
1714041000,63210.0,63428.67,63150.0,63371.0,1.7744767393,2024-04-25 10:30:00
1714044600,63424.0,63790.0,63402.02,63710.0,1.0476791529,2024-04-25 11:30:00
1714048200,63719.99,63871.0,62700.0,62989.89,2.1935581059,2024-04-25 12:30:00
1714051800,62988.0,63700.0,62700.0,63694.0,1.0729388792,2024-04-25 13:30:00
1714055400,63511.0,63695.88,63170.0,63449.99,0.4444578736,2024-04-25 14:30:00
1714059000,63449.95,64141.28,63300.0,64100.0,0.8052951767,2024-04-25 15:30:00
1714062600,64100.0,64808.0,63970.0,64500.0,2.0078871469,2024-04-25 16:30:00
1714066200,64500.0,64900.0,64400.01,64752.36,2.0522687647,2024-04-25 17:30:00
